"subject_id","problemID","session","response","left_lottery"
42,4,2,"Ich habe mich hier für den höheren gewinn und die niedrigere Chance entschieden, da relativ gesehen, die Wahrscheinlichekit der Beiden sich nur gering unterscheidet.","b"
42,5,2,"Ich habe mich hier für Lotterie B entschieden, da die Chance den hohen Betrag zu gewinnen relativ hoch ist. Zwar ist die Chance die Hälfte davon zu gewinnen auch sehr hoch (Lotterie A) jedoch war die Wahrscheinlichkeit relativ hoch genug um dieses Risiko einzugehen und auf den höheren Geldbetrag zu hoffen.","b"
42,6,2,"In beiden Lotterien ist die Chance Geld zu gewinnen sehr gering. Daher habe ich relativ wenig zu verlieren, wenn auf Lotterie A setze die mir im Ausnahmefall einen höheren Geldbetrag zukommen lassen würde als Lotterie B.","a"
42,7,2,"Ich würde A wählen, da mir die 80% Wahrscheinlichkeit, die vergleichsweise hoch ist, ein zu großes Risiko birgt.","b"
42,8,2,"Lotterie B ist attraktiver da ich im schlimmsten Falle weniger Geld verlieren würde. Auch hier habe ich die wahrscheinlichkeiten verglichen und bin darauf gekommen, das der niedrigere Betrag relativ gesehen nur gerin öfters zu stande kommt.","a"
42,9,2,"Relativ gesehen und im Vergleich mit Lotterie a, ist die Chance Geld zu verlieren bei Lotterie B kleiner obwohl sie bei nur 55% liegt. Die wahrscheinlichkeit 3000€ zu verlieren ist mit 90% jedoch sehr hoch, bei Lotterie B liegt statistisch gesehen mehr als jeder zweite Ausgang bei 0.","b"
42,10,2,"HIer entscheide ich mich klar und deutlich für Lotterie A, da wieder die wahrscheinlichkeit Geld zu verlieren bei beiden sehr gering ist, wenn jedoch der Fall auftritt, ich lieber 3000€ statt 6000€ verlieren möchte bei fast der gleichen wahrscheinlichkeit.","b"
42,11,2,"Hier ist mir die Diskrepanz zwischen möglichem Gewinn/Verlust und sicherem Gewinn nicht hoch genug um das Risiko zu wählen. Daher habe ich die sicheren 500€ gewählt.","b"
42,12,2,"Heir habe ich immerhin eine 50% Chance meinen Betrag gleichzuhalten. das ist jeder zweite Ausgang. 500€ zu 100% abzugeben ist mir da zu viel.","a"
42,13,2,"Bei Lotterie B ist die allgemeine Wahrscheinlichkeit Geld zu gewinnen bei 50%. die Beträge sind zwar geringer, jedoch ist die Gewinnwahrscheinlichkeit höher.","a"
42,14,2,"In Lotterie B ist die Chance kein Geld zu verlieren höher als bei Lotterie A. Trotz des höheren potentiellen Verlustes, ist die Wahrscheinlichkeit mit -0€ rauszugehen höher als bei Lotterie A.","b"
42,15,2,"Hier ist die Chance 5000€ zu gewinnen zwar klein, im Vergleich aber zu den garantierten 5€ ist die diskrepanz zwischen den beiden gewinnen so hoch, das ich das Risiko eingehen würde. außerdem hab ich nichts zu verlieren, mein maximaler Verlust wäre also nur 0€ und der sichere Gewinn ist mir dazu nicht hoch genug.","a"
42,16,2,"die wahrscheinlichkeit den hohen Betrag zu verlieren ist sehr gering, bei Lotterie B jedoch gegeben.","a"
42,17,2,"Auch hier ist mir die Sicherheit Geld zu gewinnen, die 1500€ mit einer 100%igen wahrscheinlichkeit lieber, als das Risiko einzugehen, Geld zu verlieren.","a"
42,18,2,"Wieder ist es hier die kleine Diskrepanz der Beträge, die mich dazu verleitet hat, die sichere Variante zu nehmen. ich habe mehr zu verlieren und bin daher mit einem kleineren, sicheren Gewinn glücklicher als mit dem vergleichbar niedrigen Gewinn und dem Risiko von hohem Verlust.","a"
42,19,2,"Obwohl ich bei Lotterie B 1000€ sicher hätte, würde ich mich für das Risiko - Lotterie A -entscheiden, da ich hier eine 50%ige Chance auf das Dreifache von Lotterie B habe. Das Risiko ist zwar größer, der Gewinn aber ebenso.","a"
42,20,2,"Obwohl das Risiko viel zu verlieren hoch ist, ist die chance auf den gewinn jedoch genau so hoch. Die 50%ige Wahrscheinlichkeit den hohen Betrag zu ergattern, lässt mich auf Lotterie tippen, obwohl Lotterie B sicherer wäre. Dürt würde ich jedoch auf keinen Fall Geld gewinnen.","a"
43,1,2,"B ausgewählt, daher es 100% Wahrscheinlichkeit gibt 2400 zu gewinnen. Lotterie A hatte mit 33 % gewinn 2.500, aber für nur wegen der 100 Euro würde ich das, Geld nicht riskieren wollen.","a"
43,2,2,"Prozent zahlen sind fast gleich, deshalb habe ich mich für 100 Euro mehr entschieden.","b"
43,3,2,"4000 Euro zu gewinnen ist 80% also ein hoher Anzahl, deshalb würde ich auf die 100% gewinn von 3000 Euro verzichten.","a"
43,4,2,"Zwischen Loterie A und B sind 1000 Euro differenz zu gewinnen. Daher es nicht wenig ich würde ich die 5 % gewinn oder verlier Risiko eingehen.","b"
43,5,2,"zwischen 3000 und 6000 Euro ist ein riesen unterschied deshalb würde ich es riskieren und 45% ist auch ein hoher gewinn Prozentual.","b"
43,6,2,"bei der Lotterie B ist die Summe weniger aber % Zahl 0,1n höher. Dagegen ist die Summe bei der Loterie A aber dopellte deshalb spielt die 0,2 % gewinn chance keine Rolle","a"
43,7,2,"Loterie A ausgewählt, daher es besser ist als 1000 Euro mehr zu verlieren. Da würde ich kein Risiko eingehen. dann lieber 3000 von Anfang an verlieren.","b"
43,8,2,"B ausgewählt, weil der Verlust aufjedenfall trotz % Anzahl 1000 Euro weniger ist","a"
43,9,2,"bei der Loterie B ist die Wahrscheinlichkeit 6000 Euro zu verlieren 90 %. Deshalb A ausgewählt.","a"
43,10,2,"6000Euro Verlust ist deutlich weniger als 3000 Euro und % Anzahl ist auch sehr identisch.","b"
43,11,2,"habe mit der Loterie B die Chance 500 Euro mehr zu gewinnen. Wenn ich Lotto spiele dann heißt es auch bin bereit zu verlieren, also deshalb nehme ich mit dem 100% gewinn nicht das 500 Euro, sondern ich riskiere mit 50% auf 1000 Euro gewinn.","b"
43,12,2,"Bei der Lotterie habe ich aufjedenfall 100% ein verlust. Deshalb habe ich B ausgewählt, daher bei B auch die Wahrscheinlichkeit gibt, dass man mit 50% bei 0 ist und nichts verliert.","b"
43,13,2,"Loterie B gibt die Wahrscheinlichkeit zweimal mit 25% , also insgesammt mit 50% 2000 oder 4000 zu gewinnen, Also 6000 Euro gewinnen scheitert für mich an der % Zahl.","a"
43,14,2,"hier Spielt % Zahl keine Rolle, daher der Verlust 6000 Euromehr ist als 2000 oder 40000 Eur, habe ich A ausgewählt.","b"
43,15,2,"0,1 % ist eine unwahrscheinliche Anzahzl zu gewinnen, deshalb lohn es sich nicht zu rieskieren, dann nehme ich das 5 Euro Schein und gönne mir Schokolade (mit dem 5 Euro) :)","a"
43,16,2,"Auch wenn es nur 0,1 % ist 5000 Euro zu verlieren, ist die Summe sehr groß, dann lieber 100% 5 Euro verlieren.","b"
43,17,2,"gewinn ist wieder doppelt mehr dann nehme ich die 1500 Euro nicht und versuche mein Glück mit 50% gewinn wahrscheinlichkeit","b"
43,18,2,"mit der Loterie A gewinne ich 1000 Euro mehr auch wenn es 50% ist dann würde ich es riskieren und mehr gewinnen wollen.","a"
43,19,2,"differenz ist 2000 Euro, deshalb würde ich die 1000 nicht nehmen und 50% gewinn chance ausprobieren","b"
43,20,2,"Habe A ausgewählt weil Lotto spielen ein Glücksspiel ist und auch wenn es 50 % ist 6000 zu gewinnen oder verlieren. Aufjedenfall ist es Wert zu probieren. Besser als die Wahrscheinlichkeit 100% 0 ist.","a"
44,1,2,"obs €3500 aus A oder €2400 aus B sind macht nicht den grossen unterschied. ich nehme lieber die option, bei der ich SICHER geld kriege. €2400 sind ja trotzdem viel","a"
44,2,2,"€100 kostenlos mehr oder weniger machens nicht aus. angenommen ich würde B gewinnen, ich würde mich niemals ärgern darüber, nicht doch €100 mehr bekommen zu haben.","a"
44,3,2,"ich würde mich ärgern würde ich bei A nichts gewinnen, wenn ich auch hätte 3000 bekommen können. das ist ja spowieso geld, das nicht in meinen finanzen eingeplant war, das wäre also kein geld, auf das ich ANGEWIESEN wäre","a"
44,4,2,"5% sind kein rieeeesiger unterschied, aber da bei 20 / 25 prozent sowieso die wahrscheinlichkeit, 0 zu gewinnen höher ist, würde ich lieber mal die 5% mehr auf meiner seite haben. daher B","a"
44,5,2,"natürlich würde ich mich ärgern, wenn am ende bei A die 10% eintreten würden, jedoch würde ich es mich noch mehr, wenn bei B die 55% eintreten würden und ich wüsste, dass ich mit 90%er wahrsch. hätte 3k gewinnen können, hätte ich statt B A gewählt.","b"
44,6,2,"beide wahrsch. sind sooooooo gering, dann würd ich einfach B wählen und wenn ich nichts gewinne mir denken, dass das universum es einfach ncihtr so wollte (HAHA). ist ja wie bei dem hauptpreis bei einer 50ct tombola oder bei einem gewinnspiel","b"
44,7,2,"ich wäre vrmtl irritiert, wenn ich a) wählen (in der hoffnung, dass die 20% eintreten) und dann der 4000 euro verlust eintreten würde. lieber wähle ich also b und finde mich damit ab","a"
44,8,2,"ich bereue meine entscheidung. ich hätte lieber B gewählt. ich dachte zuerst, uich würde m,ich mit dem 5% geringeren risiko wohler fühlen, ich würde einfach vlt eiennmonat lang (oder zwei) gehaöt sparen, um €1000 zsm zu kriegen, aber so gut fühlt sich das nicht an. viel lieber würde ich B wählen und hoffen, dass die 75% eintreffen","a"
44,9,2,"ich würde hoffen, dass die 55% auf meiner seite stehen, haha.","b"
44,10,2,"beide optionen schmerzen, aber A weniger, da 6000 euro wirklich eine gewaltige summe für einen verlust ist. ausserdem sind die probabilitäten sich ä#hnlich","b"
44,11,2,"€500 sind schon toll genug. ich sehs nicht als selbstverständlich, dass ich geld irgendwo einfach so bvekommen würde, warum sollte ich also auf risiko gehen und eventuell mit leeren händen weggehen","b"
44,12,2,"50% ist ja wie ein münzwurf, obgleich die möglichkeit, 1000euro zu verlieren also einschücxhternd ist, kann es ja genauso sein, dass nichts passiert","b"
44,13,2,"ich wäre nicht traurig, wenn ich am ende gar nichts gewinnen würde, aber wenn schon, dann würde ich lieber die höhere wahrscheinlichkeit eingehen, einfach um zu sehen, ob ich denn etwas gewinne oder nicht. daher A. der gewonnene betrag spielt für mich hier keien rolle, denn ein gewinn ist doch so oder so eine schöne überraschung (wenn er nicht mit negativen konsequenzen verbunden ist. daher gehe ich ja eben auf spielautomatenartige lotterien in diesem experiment nicht ein).","b"
44,14,2,"ich würde einfach hoffen, dass die 75% eintreten. bei lotterie B hätte ich ja ein münzwurfhohes risiko, viel geld zu verlieren","a"
44,15,2,"ich hatte an lottoscheine gedacht und mir gedacht, dass ich lieber €5 kostenlos bekommen würde, aber dann ist mir azufgefallen, dass niemand gesagt hat, dass dioe teilnahme an lotterie B kostenpflichtig sei. ich würde also womöglich eher lotterie b wählen","b"
44,16,2,"€5 kann ich entbehren. im leben muss man ja immer wieder spontan für irgendwelche sachen aufkommen. das zahlt man und gut ist. am nächsten tag ist es vergessen. wenn jedoch der grosse verlust von B eintreten würde, würde mich das noch lange beschäftigen.","b"
44,17,2,"zu kostenlosem, risikofreiem geld sage ich nciht nein","b"
44,18,2,"2000 euro sind viel geld , und bei 100%er wahrsch. nehme ich sie dankend an. warum dann also noch ein risiko eingehen, nur um evtl 1000 euro mehr zu gewinnen? das reizt mich nicht","a"
44,19,2,"ich würde bei lotterie B nicht mein vermögen aufs spiel setzen wollen.","b"
44,20,2,"A erinnert mich zu sehr an glücksspiel im casino, hahahaha. €6000 reizen mich absolut gar nicht, v.a. nicht, wenn ich dabei €6000 verlieren könnte","a"
45,1,2,"B, da die Gewinnchancen höher sind als bei B. Bei B lag die Wahrscheinlichkeit mehr oder gleich viel zu gewinnen, wie bei A, bei 99%. Nur 1% war 0 Euro. Dieses minimale Risiko nehme ich eher in Kauf als bei A","b"
45,2,2,"Erst habe ich alle Möglichkeiten verglichen. Da die A und B relativ ähnlich verteilt sind, habe ich hier länger geprüft. Ich habe mich für B entschieden, da die Wahrscheinlichkeit bei beiden bei ca 1/3 lag. Mit 1% war B wahrscheinlicher. Die Gewinndifferenz war gering, daher habe ich mich für das 1% mehr Gewinnwahrscheinlichkeit entschieden","a"
45,3,2,"Zwar wäre der Gewinn bei A höher gewesen mit der Wahrscheinlichkeit von 80% aber bei B gab es 100% einen hohen Gewinn. Dieser lag nur 1000 Euro unter A, aber dafür zu 100%","a"
45,4,2,"Ich habe zu Beginn wieder alle Optionen geprüft.Bei A wäre zwar der Gewinn um 1000€ höher aber dafür die Wahrscheinlichkeit etwas niedriger als bei B. Somit habe ich B gewählt, da hier die Wahrscheinlichkeit zu gewinnen mit 5% höher lag als bei A.","a"
45,5,2,"Zu Beginn wieder alle Optionen verglichen. Bei A war zwar der Gewinn nur die Hälfte von B, dafür ist die Wahrscheinlichkeit mit 90% attraktiver für mich als nur zu 45% wie in Beispiel B. Daher habe ich die risikoärmere Wahl getroffen.","b"
45,6,2,"Da in beiden Fällen die Wahrscheinlichkeit extrem gering ist, mit 0,1 und 0,2 einen Gewinn zu erzielen habe ich mich für A entschieden. Hier war der zu gewinnende Betrag höher. Da ich davon ausgehe, dass ich bei 0€ lande, kann ich das Risiko eingehen und die Lotterie wählen, die zwar eine geringere Wahrscheinlichkeit hat, aber den höheren Gewinn.","a"
45,7,2,"Alle Optionen verglichen. Die Verlustdifferenz bei A und B beträgt 100€. Allerdings gab es bei A die Möglichkeit mit Wahrscheinlichkeit 20% mit 0€ durchzukommen, wärend bei B es einen 100%igen Verlust gab. Daher habe ich mich entschieden, trotz 1000€ mehr Verlust A zu wählen.","a"
45,8,2,"Ich habe erst die Gewinne und Verluste miteinander verglichen. Beide Optionen waren nicht optimal, da die Wahrscheinlichkeit für einen Verlust mit 20% und 25% sehr hoch liegen. Ich habe mich für A entschieden, weil die Wahrscheinlichkeit für einen verlust geringer war als bei B. Allerdings war die Summe höher, wenn der Verlust wirklich eintritt. Dieses Risiko habe ich in Kauf genommen.","a"
45,9,2,"Zu Beginn habe ich alle Möglichkeiten betrachtet. Bei A wäre die Summe 0€ nur bei 10% gelegen und 90% Verlust. Allerdings wäre der Verlust geringer als bei B. Aber bei B war die Verteilung zwischen 0€ 55/45%. Ich habe ich das Risiko in Kauf genommen doppelt so viel zu verlieren. Da die Wahrscheinlichkeit bei 0 herauszukommen wenigstens bei der hälfte lag und nicht nur bei 10%. Ich habe mich somit für die Risiko-reichere Wahl entschieden","b"
45,10,2,"Auch wenn beide Fälle sehr unwahrscheinlich sind, haben mich die -6000 in A abgeschreckt. Daher habe ich B gewählt, obwohl hier die Wahrscheinlichkeit -3000 zu erhalten, mit 0,2 zu 0,1 höher ist als bei A","a"
45,11,2,"Auch wenn es sich um zusätzliches Geld handelt, war die Differenz des möglichen Gewinns von A und B nicht hoch genug (500 zu 1000) um ein 50% Risiko einzugehen. Daher habe ich die sicheren 500% genommen, die zu 100% ausgezahlt werden.","b"
45,12,2,"Ich habe B gewählt, da hier die Möglichkeit besteht kein Verlust zu haben. Zwar ist die Entscheidung mit 50/50 extrem risikoreich, allerdings bin ich das Risiko eingegangen weil eben auch die Chance besteht, kein Geld abgeben zu müssen. Da es 2000 Bonus gab, bin ich dieses Risiko eingegangen.","b"
45,13,2,"Ich habe mich für die sicherere Variante entschieden. Bei A gab es mehr Möglichkeiten zu Gewinnen mit 50% als bei B. Bei B wäre der Gewinn zwar höher Gewesen aber die Wahrscheinlichkeit mit 0% herauszugehen wäre ebenfalls höher gewesen.","b"
45,14,2,"Zu Beginn alle Möglichkeiten betrachtet. Bei B war die Chance auf Verlust zwar nur 25% aber im Fall eines Verlustes wäre es ein viel höherer Verlust als bei A. Ich habe somit einen Verlust in Kauf genommen, dieser sollte aber nicht so hoch sein wie bei B.","b"
45,15,2,"Bei B wäre die Wahrscheinlichkeit für einen sehr hohen Gewinn zwar gegeben aber mit 0,01 schwindend gerin. Eher wäre hier 0€ mit 99,9 % eingetoffen. Auch wenn 5€ im Vergleich zu den bisherigen Summen eher wenig ist, nehme ich lieber diese als 0€","b"
45,16,2,"Ich habe den kleinen Verlust von 5€ in Kauf genommen, auch wenn bei Lotterie A der Fall für einen riesigen Verlust extrem gering mit 0,1 ist. Bei A wäre es höchst wahrscheinlich auf 0€ hinaus gekommen, aber die extrem hohe Summe bei einem Verlust hat mich abgeschreckt, auch wenn dieses Ereignis höchstwahrscheinlich nicht eingetroffen wäre.","a"
45,17,2,"Ich habe erst alle Möglichkeiten betrachtet. Bei A gab es zwar nur die Hälfte vom Gewinn von Möglichkeit B, allerdings war bei B Gewinn und Verlust jeweils 50%. Da habe ich die sichere Entscheidung mit Gewinn zu 100% bevorzugt.","b"
45,18,2,"Bei A wäre der potenzielle Gewinn zwar höher gewesen aber da ich noch die Vorrunde im Kopf habe, bei der ich wahrscheinlich Geld verloren habe, wollte ich den sicheren Weg gehen und die 100% Gewinn-chance mitnehmen.Allerdings war der Gewinn viel geringer, als er bei A gewesen wäre, im Fall eines Gewinns.","a"
45,19,2,"Wieder alle Möglichkeiten betrachtet. Selbe Begründung wie zuvor. B= 50% Gewinn oder Verlust ist ein zu hohes risiko, auch wenn die Gewinnmöglichkeit 3x so hoch ist, wie bei A","b"
45,20,2,"Zu Beginn habe ich alle Möglichkeiten wieder betrachtet. Ich habe A gewählt, da es weder Gewinn noch Verlust gibt. -6000 mit einer Wahrscheinlichkeit von 50% war mir zu risikoreich.","b"
46,1,2,"In A mache ich definitiv Gewinn. Der höchste Gewinn in B ist nur 100 Euro höher als der Gewinn in A. Diese 100 Euro sind mir das Risiko nicht wert, gar keinen Gewinn zu machen. Die Wahrscheinlichkeiten in B sind für meine Entscheidung daher nicht ausschlaggebend.","b"
46,2,2,"Ich nehme Lotterie A, weil man dort 100 Euro mehr gewinnen kann. Die Gewinnwahrscheinlichkeiten in A und B weichen um 1 Prozent ab. Dieser spielt für meine Entscheidung absolut keine Rolle. Die kleine Differenz ist für mich einfach zu gering, um sie zu beachten.","a"
46,3,2,"Ich entscheide mich für einen sicheren Gewinn. Da es mir in der Lotterie um Gewinnmaximierung mit möglichst wenig Risiko geht, entscheide ich mich gegen die 20 prozentige Chance, am Ende bei 0 Euro zu landen und nehme denn sicheren Gewinn. Die Gewinnsumme spielt für mich weniger eine Rolle, weil die Gewinne in A und B nicht allzuweit auseinander liegen.","a"
46,4,2,"Ich nehme lieber die 20 prozentige Chance auf 4000 Euro als die etwas höhere Chance auf 3000 Euro. Die Wahrscheinlichkeiten liegen für mich zu nah beieinander, um ausschlaggebend für meine Wahl zu sein. Daher liegt mein Fokus auf der Gewinnsumme. Die zweite Option ist in beiden Lotterien die gleiche (0 Euro) und daher nicht relevant für die Entscheidung.","a"
46,5,2,"Ich würde mich gegen B entscheiden, weil die Wahrscheinlichkeit eines Gewinns zwar hoch, aber nicht sicher ist. Da es in A fast eine 50/50 Chance gibt, eine hohe Summe zu gewinnen oder keinen Gewinn zu machen, entscheide ich mich für A. Das heißt, die Gewinnsumme ist ausschlaggebend für meine Entscheidung sowie die fehlende 100 prozentige Gewinnsicherheit in B.","a"
46,6,2,"Ich entscheide mich für die Lotterie mit dem höheren Gewinn, da in beiden Fällen die Wahrscheinlichkeit eines Gewinns sehr gering ist. Zudem ist in beiden Lotterien die andere Option die gleiche (0 Euro). Ob 0,1 oder 0,2 Prozent Wahrscheinlichkeit, spielt für mich keine Rolle. Nur der doppelt so hohe Gewinn in B ist ausschlaggebend.","b"
46,7,2,"Ich hoffe auf die 20 prozentige Chance in B, bei 0 Euro zu landen. Ich will mich nicht für einen sicheren Verlust in A entscheiden, wenn ich in der anderen Lotterie die Möglichkeit habe, keinen Verlust zu machen, auch wenn der Verlust 1000 Euro höher wäre. Ausschlaggebend ist für mich daher die Wahrscheinlichkeit eines Verlusts und weniger die Höhe des Verlusts.","b"
46,8,2,"Ich habe mich weniger auf die Wahrscheinlichkeiten konzentriert, da diese sich nicht stark entscheiden. Da ich in beiden Lotterien keinen Gewinn machen kann, habe ich geguckt, wo der Verlust am geringsten ist und danach entschieden. Ob 20 oder 25 prozentige Verlustwahrscheinlichkeit spielt für meine Entscheidung keine Rolle.","a"
46,9,2,"Hauptgrund für Lotterie A ist der zu wahrscheinliche Verlust in Lotterie B. In Lotterie B mache ich zu 90 Prozent einen Verlust. In Lotterie A stehen die Chancen ca. 50/50, dass ich einen Verlust mache, auch wenn dieser höher ist als in B. Aber der Gedanke an einer Lotterie teilzunehmen, wo ich zu 90 Prozent verliere, lässt mich Lotterie A nehmen.","a"
46,10,2,"Da in beiden Lotterien die Wahrscheinlichkeit eines Verlusts sehr gering ist und der Unterschied von 0,1 in meiner Entscheidung keine Rolle spielt, habe ich nur danach entschieden, wo ich weniger Verlust machen würde.","b"
46,11,2,"Ich nehme A, da ich hier einen sicheren Gewinn mache. In B kann ich zwar einen höheren Gewinn machen, die Chance ist aber geringer.","b"
46,12,2,"Ich entscheide mich für A, weil ich mich nicht für einen sicheren Verlust entscheiden will. Wenn die Chance besteht, die 2000 Euro zu behalten, nehme ich das Risiko in Kauf, 1000, die nicht aus meiner eigenen Tasche kommen, wieder abgeben zu müssen.","a"
46,13,2,"In Lotterie A ist die Wahrscheinlichkeit eines Gewinns höher als in B, auch wenn in B die Summe des Gewinns höher ist. Ich bin in meiner Entscheidung aber hauptsächlich nach der Wahrscheinlichkeit eines Gewinns gegangen. Da diese in A doppelt so hoch ist und die dritte Option kein Verlustrisiko darstellt, entscheide ich mich für A.","b"
46,14,2,"Ich habe mich in meiner Entscheidung nach der Wahrscheinlichkeit eines Verlusts gerichtet. In Lotterie A besteht eine 25 prozentige Wahrscheinlichkeit, Geld zu verlieren, in B eine 50 prozentige. Die Summen habe ich außen vor gelassen, da mir alle Summen hoch erscheinen und ich das niedrigste Risiko nach der Wahrscheinlichkeit eines Verlusts im Allgemeinen gewählt habe.","a"
46,15,2,"Der mögliche Gewinn in B ist ausschlaggebend für meine Entscheidung. Ich gehe lieber das Risiko ein, keinen Gewinn zu bekommen und die geringe Möglichkeit auf einen hohen Gewinn zu haben, als 5 Euro zu erhalten, da diese Summe zu niedrig ist.","b"
46,16,2,"Auch wenn die Wahrscheinlichkeit eines Verlusts in A nur sehr gering ist, wiege ich mich lieber auf der sicheren Seite, und verliere 5 Euro, als die Möglichkeit offen zu lassen, einen hohen Verlust zu machen. Im besten Fall lande ich in A bei 0 Euro. Kein Gewinn ist mir das geringe Risiko eines sehr hohen Verlusts nicht wert, da gebe ich lieber eine geringe Summe von 5 Euro ab.","a"
46,17,2,"Mein Hauptentscheidungsgrund ist der mögliche Verlust in Lotterie A. Die Summe ist für mich zu hoch, das würde ich nicht riskieren. Zudem ist mir die 50/50 Chance zwischen hohem Gewinn/Verlust zu risikoreich. In Lotterie B mache ich auf jeden Fall Gewinn, ein Verlust ist ausgeschlossen.","a"
46,18,2,"Ich habe mich für einen sicheren Gewinn und gegen eine 50/50 Gewinn-/Verlustchance entschieden, da der Verlust mir zu risikoreich erscheint. Ich nehme lieber 1000 weniger Gewinn, als eine 50 prozentige Chance in Kauf zu nehmen, 3000 Euro zu verlieren. Mein Ziel ist Gewinnmaximierung. Und in Lotterie A kann ich nicht verlieren.","b"
46,19,2,"Ich nehme den sicheren Gewinn. Ein geringes Risiko ist mir in meiner Entscheidungsfindung am wichtigsten. Ein 50 prozentiger Verlust von 3000 Euro ist mir die Möglichkeit, die gleiche Summe zu gewinnen, nicht wert. In B habe ich volle Sicherheit und einen Gewinn, auch wenn die Summe geringer ist als in A. Dafür kann ich in B auch keinen Verlust machen.","a"
46,20,2,"Ich entscheide mich für die sichere Lotterie, in der kein Verlust möglich ist. Die Summe, die ich in B zu 50 Prozent verlieren könnte, ist mir zu hoch. Dieses Risiko ist mir ein möglicher, 50 prozentiger Gewinn nicht wert. Dann nehme ich lieber die Lotterie, die Sicherheit bietet.","b"
47,1,2,"Ich habe kurz überlegt, ob ich hier nicht auch wieder die sichere Variante, also option B, nehme. Jedoch finde ich eine 1% Chance nichts zu gewinnen in Ordnung und zu 66% bekommt man so viel wie bei Option B und sogar zu 33% noch mehr. Das gleicht für mich die 1% Chance auf nichts nicht nur aus sondern bietet mir allgmein eine bessere Option als B.","a"
47,2,2,"Da die Differenz bei der Wahrscheinlichkeit nur 1% beträgt und für mich demnach fast die gleiche Wahrscheinlichkeit hat nehme ich die Option mit mehr Geld.","a"
47,3,2,"Ich habe gesehen, dass die zweite Option nur die Möglichkeit hat zu gewinnen. Danach habe ich abgewägt ob die DIfferenz, also die 1000 Euro Unterschied sich lohnen würden ein Risiko von 20 Prozent einzugehen dass man nichts bekommt. Für mich persönlich ist das Risiko zu hoch, da 3000 Euro schon viel Geld ist und das sicher zu bekommen für mich reicht.","a"
47,4,2,"Da es nur um Gewinn und kein Verlust geht bin ich bereit die riskantere Option zu nehmen.","a"
47,5,2,"90% sind eine hohe Gewinnchance. Ich gehe bei einer so hohen Chance immer vom Gewinn aus und es ist für mich schon fast wie eine 100% Chance und somit ein sicherer Gewinn.","a"
47,6,2,"Da die Wahrscheinlichkeiten bei beiden Optionen sowieso sehr klein sind, versuche ich hier die größere Wahrscheinlichkeit zu nehmen.","b"
47,7,2,"Beide Optionen sind nicht attraktiv, jedoch besteht bei B die Chance von 20% keinen Verlust zu erzielen und ist somit etwas besser.","b"
47,8,2,"Da die Wahrscheinklichkeit auf Verlust nur 5% Differenz beträgt und A nicht sonderlich viel mehr oder weniger Verlust bringt als die andere Option, bin ich bereit die Option mit mehr Verlust zunehmen.","b"
47,9,2,"Bei Option B ist mir die Wahrscheinlichkeit einen Verlust zu machen viel zu hoch (90%). Da riskiere ich lieber ein höheren Verlust mit einer kleineren Wahrscheinlichkeit.","a"
47,10,2,"Ich habe mich für Option A entschieden, da der Betrag den man verlieren könnte kleiner ist. Ich habe zwar eine größere Wahrscheinlichkeit, dass dieser Fall eintritt, jedoch ist es vergleichsweise nicht so viel Verlust wenn er eintritt.","b"
47,11,2,"Die 50% Wahrscheinlichkeit auf kein Gewinn finde ich sehr hoch und nehme lieber den sicheren Weg. Der Gewinn bei B ist auch hoch genug und motiviert mich den Weg zu wählen.","a"
47,12,2,"B ist für mich die deutlich schlechtere Variante. Da ich langsam ein größeres Guthaben habe, bin ich bereit ein größeren Verlust zu riskieren. Außerdem ist B ein sicherer Verlust, bei A habe ich noch die Chance auf keinen Verlust und dieser ist mit 50% sogar noch hoch.","a"
47,13,2,"Ich habe erst überlegt ob Option B nicht risikofreier wäre, da zu 50% eine Gewinnchance besteht. Da es aber allgemein keine Möglichkeit gibt Geld zu verlieren, habe ich diesmal die risikoreichere Variante genommen. Bei keinem Gewinn würde ich also kein Nachteil haben, außer das Ausbleiben eines Gewinns.","a"
47,14,2,"Bei Option a ist die Wahrscheinlhckeit auf Verlust nur halb so hoch wie bei B. Das motiviert mich Option A zu wählen.","a"
47,15,2,"Aufgrund des kleinen Betrages (5euro) bei Option A bin ich bereit auf ihn zu verzichten und dabei eine kleinere Wahrscheinlichkeit auf eine hohe Summe zu haben. Falls ich bei Option B nicht gewinne so wäre das nicht so schlimm, denn erstens wird mir nichts abgezogen und zweitzens wäre der sichere Gewinn bei A nicht so hoch.","b"
47,16,2,"Ich finde die Wahrscheinlichkeit sehr niedrig etwas zu verlieren bei Option B. Auch wenn der Verlsut hoch ist stufe ich die Variante als sinnvoller ein. Option A ist ja in jedem Fall ein Verlust, auch wenn er klein ist ist diese Option für mich unattraktiver.","b"
47,17,2,"Auch hier bin ich nicht bereit ein Verlust zu riskieren. Ich empfinde es als nicht sinnvoll diesen Weg zu wählen, wenn auf der anderen Seite ein sicherer Gewinn wartet.","a"
47,18,2,"Die Entscheidung war schnell klar. Ich riskiere keinen hohen Verlust wenn die andere Option einen sicheren Gewinn bietet der nicht zu sehr abweicht vom Gewinn bei der risikoreicheren Entscheidung.","b"
47,19,2,"Ich riskiere kein Verlust wenn die andere Option ein sicheren Gewinn bringt. Und 1000 Euro finde ich genug Geld um von einem Gewinn von 3000 Euro abzusehen.","a"
